Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Toronto Don Valley Hotel and Suites,"North York, Toronto",Double Room with Two Double Beds,5.7 miles from downtown,N/A,$131
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"Revery Toronto Downtown, Curio Collection by Hilton","Entertainment District, Toronto (Entertainment District)",King Room,0.6 miles from downtown,N/A,$197
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Old Mill Toronto Hotel,"Etobicoke, Toronto",Basic Queen Room,5.5 miles from downtown,Free airport taxi,$213
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Sheraton Toronto Airport Hotel & Conference Centre,"Etobicoke, Toronto","Traditional, Guest room, 2 Queen",10.5 miles from downtown,N/A,$155
2025-09-27,booking.com,2,2025-10-10,2025-10-13,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13 miles from downtown,N/A,$159
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,Late Escape Deal,$104
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)","Guest room, 1 King, Lake view",0.8 miles from downtown,N/A,$238
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",Premium King Room - High Floor,1.4 miles from downtown,N/A,$269
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5 miles from downtown,N/A,$116
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",King Loft,1.2 miles from downtown,N/A,$331
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,Free airport taxi,$252
2025-09-27,booking.com,2,2025-10-10,2025-10-13,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$134
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,N/A,$162
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7 miles from downtown,N/A,$116
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$114
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Falstaff Home,Toronto,Double Room,7.3 miles from downtown,N/A,$83
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Smoking,9.7 miles from downtown,N/A,$113
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Four Seasons Hotel Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Superior King Room,1.4 miles from downtown,N/A,$411
2025-09-27,booking.com,2,2025-10-10,2025-10-13,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2 miles from downtown,Free airport taxi,$329
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Dragon Gate Inn,"Downtown Toronto, Toronto",Superior Studio (2 Adults),1.3 miles from downtown,N/A,$124
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Sandman Signature Toronto Airport Hotel,"Etobicoke, Toronto","Standard Room, 2 Queen Beds",10.7 miles from downtown,N/A,$122
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",King Room with City View,0.8 miles from downtown,N/A,$193
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4 miles from downtown,Free airport taxi,$287
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Nox Hostel,"Downtown Toronto, Toronto",Double Room with Shared Bathroom,1.3 miles from downtown,Late Escape Deal,$83
2025-09-27,booking.com,2,2025-10-10,2025-10-13,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,Free airport taxi,$323
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Royal Oak Inn,"Cabbagetown, Toronto (Cabbagetown)",Twin Room,0.8 miles from downtown,N/A,$143
2025-09-27,booking.com,2,2025-10-10,2025-10-13,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 1 King",11.1 miles from downtown,N/A,$133
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Hotel Victoria,"Financial District, Toronto (Financial District)",Standard Queen Room,0.3 miles from downtown,Free airport taxi,$209
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",Queen Suite,0.2 miles from downtown,Free airport taxi,$239
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$251
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Toronto International Airport by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room,11.2 miles from downtown,N/A,$113
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"Designer 1BR Suite with CN Tower, Skyline view","Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.1 miles from downtown,Free airport taxi,$229
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,Free airport taxi,$294
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Sonder by Marriott Bonvoy Artesa Apartments West Queen West,Toronto,One-Bedroom Apartment with Queen Bed,2.4 miles from downtown,N/A,$169
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Two BD CN Tower and Lake Ontario View,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$347
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7 miles from downtown,Free airport taxi,$374
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,N/A,$99
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",King or Queen Room,1.5 miles from downtown,Free airport taxi,$208
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$718
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Airport,"Etobicoke, Toronto",Two-Bedroom Suite,10.6 miles from downtown,N/A,$218
2025-09-27,booking.com,2,2025-10-10,2025-10-13,The Westlake,"Etobicoke, Toronto",Queen Suite,7 miles from downtown,Free airport taxi,$212
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",King Room,1.4 miles from downtown,N/A,$471
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Spa Oasis in Toronto's Heart-Free Parking! and Pet Friendly,Toronto,One-Bedroom Apartment,3 miles from downtown,Free airport taxi,$215
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Gorgeous Condo in Downtown Near CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,N/A,$177
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",King Room,0.7 miles from downtown,N/A,$272
2025-09-27,booking.com,2,2025-10-10,2025-10-13,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Deluxe Room - 1 Queen Bed,0.3 miles from downtown,Free airport taxi,$229
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6 miles from downtown,Free airport taxi,$253
2025-09-27,booking.com,2,2025-10-10,2025-10-13,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Queen Studio,0.5 miles from downtown,Free airport taxi,$179
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Luxury Basement-Private Bdr & Bathroom with free parking In Toronto,"Etobicoke, Toronto",Deluxe Queen Room,12.5 miles from downtown,N/A,$57
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$273
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,N/A,$138
2025-09-27,booking.com,2,2025-10-10,2025-10-13,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed, Balcony",1.4 miles from downtown,Free airport taxi,$717
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"Cozy Unit Near Scotiabank Arena, MTCC & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom House,0.7 miles from downtown,Free airport taxi,$210
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.2 miles from downtown,Free airport taxi,$194
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Lovely 1-Bedroom New Apartment Downtown,Toronto,One-Bedroom Apartment,2.2 miles from downtown,Late Escape Deal,$154
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,N/A,$214
2025-09-27,booking.com,2,2025-10-10,2025-10-13,TononHouse,"North York, Toronto",Queen Room,9.2 miles from downtown,Late Escape Deal,$69
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,Free airport taxi,$430
2025-09-27,booking.com,2,2025-10-10,2025-10-13,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1 miles from downtown,N/A,$138
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Sutton Place Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Accessible Room - 1 King Bed,0.7 miles from downtown,Free airport taxi,$219
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,10.7 miles from downtown,N/A,$114
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Modern Apartment Close To The Beach with Parking,Toronto,Two-Bedroom Apartment,3.6 miles from downtown,Free airport taxi,$241
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Chic 1-BR Condo; Parking included; Downtown Core,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$367
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,N/A,$217
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"Spacious Room with Ensuite Bathroom near Subway, Koreatown & UofT","Downtown Toronto, Toronto",Superior Queen Room,1.8 miles from downtown,N/A,$139
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"Elegant 2BR & 2BA Retreat in Prime Yorkville, Downtown","Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment with City View,1.4 miles from downtown,Free airport taxi,$258
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,N/A,$138
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,Free airport taxi,$670
2025-09-27,booking.com,2,2025-10-10,2025-10-13,La TUMU,"The Village, Toronto (The Village)",Executive Suite,0.9 miles from downtown,Free airport taxi,$237
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Luxury Properties close to Rogers Center in Toronto Downtown Core,"Kensington Market, Toronto (Kensington Market)",Villa,1 miles from downtown,Free airport taxi,$646
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,N/A,$154
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Modern Downtown Condo Free Parking Pool Balcony Walk to Lake,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.6 miles from downtown,Free airport taxi,$244
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",King Room,10.8 miles from downtown,N/A,$136
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Deluxe Queen Room with Garden View,0.8 miles from downtown,Free airport taxi,$304
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"Spacious 2 Bedroom plus Den, 2 Bath, Sleeps 5 with Balcony and Lakeview Downtown Toronto Condo","Downtown Toronto, Toronto",Three-Bedroom Apartment,1.6 miles from downtown,Free airport taxi,$495
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Novotel Toronto North York,"North York, Toronto",Superior King Room,8.2 miles from downtown,N/A,$177
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Beautiful Luxurious Modern Condo With Breathtaking Views,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,Free airport taxi,$447
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Xiao Wang,"The Annex, Toronto (The Annex)",Queen Room with Garden View,1.6 miles from downtown,Free airport taxi,$251
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Le Germain Hotel Maple Leaf Square,"Entertainment District, Toronto (Entertainment District)",Classic King Room,0.6 miles from downtown,Free airport taxi,$249
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Downtown / Entertainment District,"Entertainment District, Toronto (Entertainment District)",King Studio with Sofa Bed,0.7 miles from downtown,N/A,$210
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Free airport taxi,$265
2025-09-27,booking.com,2,2025-10-10,2025-10-13,New Panoramic view 2BD & Den in Downtown Toronto,"The Village, Toronto (Yonge Street)",Two-Bedroom Apartment with Balcony,0.8 miles from downtown,Free airport taxi,$262
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Central Downtown Toronto - Trinity Bellwood Park,"Downtown Toronto, Toronto",Classic Apartment,1.4 miles from downtown,N/A,$138
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Lovely 2 Bed Condo in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,Free airport taxi,$205
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Executive Corner Suite with Panoramic View,"Entertainment District, Toronto (Entertainment District)",Apartment,0.7 miles from downtown,Free airport taxi,$488
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,N/A,$153
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6 miles from downtown,Free airport taxi,$454
2025-09-27,booking.com,2,2025-10-10,2025-10-13,3 BR House in Toronto Downtown,Toronto,Apartment,3 miles from downtown,Free airport taxi,$277
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Central Downtown 1 and Den w 3 beds Sleeps 4 by UofT,"Downtown Toronto, Toronto",Two-Bedroom Deluxe Apartment,0.9 miles from downtown,Free airport taxi,$223
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Modern 1BD Apartment with Balcony DT Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment with Balcony,0.9 miles from downtown,Free airport taxi,$204
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Classy and Luxury 2 bedroom apartment 5 mins to Dundas Square,"The Village, Toronto (The Village)",Two-Bedroom Apartment,0.5 miles from downtown,Free airport taxi,$270
2025-09-27,booking.com,2,2025-10-10,2025-10-13,"BISHA, a Luxury Collection Hotel, Toronto","Entertainment District, Toronto (Entertainment District)",The Nina King Room with City View,0.7 miles from downtown,N/A,$329
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Modern Suite in Etobicoke - Near Airport & Downtown!,"Etobicoke, Toronto",One-Bedroom Apartment,7.2 miles from downtown,N/A,$116
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Unbeatable Lake View 1bd & den in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,Free airport taxi,$195
2025-09-27,booking.com,2,2025-10-10,2025-10-13,New custom-built house in Toronto,"North York, Toronto",Three-Bedroom House,6.3 miles from downtown,Free airport taxi,$310
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Tom home,Toronto,Double Room with Shared Toilet,5 miles from downtown,N/A,$59
2025-09-27,booking.com,2,2025-10-10,2025-10-13,The Charming Downtown Stop,"The Village, Toronto (The Village)",One-Bedroom Apartment,0.9 miles from downtown,Free airport taxi,$194
2025-09-27,booking.com,2,2025-10-10,2025-10-13,The Broadview Hotel,Toronto,King Room,1.7 miles from downtown,Free airport taxi,$326
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Metropolis Loft - CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Suite,0.6 miles from downtown,N/A,$175
2025-09-27,booking.com,2,2025-10-10,2025-10-13,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,Free airport taxi,$570
