Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Executive Hotel Cosmopolitan Toronto,"Old Town Toronto, Toronto (Old Town Toronto)",Studio,0.3 miles from downtown,N/A,$200
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Sheraton Centre Toronto Hotel,"Downtown Toronto, Toronto (Queen West)","Guest room, 1 Queen",0.1 miles from downtown,N/A,$231
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Sandman Signature Toronto Airport Hotel,"Etobicoke, Toronto","Standard Room, 2 Queen Beds",10.7 miles from downtown,N/A,$122
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Great Canadian Casino Resort Toronto,"Etobicoke, Toronto",Premium Double Room,11.9 miles from downtown,N/A,$100
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Toronto International Airport by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard Room,11.2 miles from downtown,N/A,$111
2025-09-28,booking.com,2,2025-10-10,2025-10-13,InterContinental Toronto Centre by IHG,"Entertainment District, Toronto (Entertainment District)",Premium King Room - High Floor,0.5 miles from downtown,N/A,$301
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Pleasant 1BR Sofa Bed Close to UofT,"Downtown Toronto, Toronto",Apartment with Balcony,0.9 miles from downtown,N/A,$203
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Fairmont Royal York Hotel,"Financial District, Toronto (Entertainment District)",Queen Room,0.4 miles from downtown,N/A,$296
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Gladstone House,"West Queen West, Toronto (West Queen West)",Studio Queen,2.3 miles from downtown,N/A,$272
2025-09-28,booking.com,2,2025-10-10,2025-10-13,The Novotel Toronto Centre,"Old Town Toronto, Toronto (Old Town Toronto)",Superior with Two Queen Beds,0.5 miles from downtown,N/A,$296
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Best Western Plus Travel Hotel Toronto Airport,Toronto,Queen Room,10.9 miles from downtown,N/A,$130
2025-09-28,booking.com,2,2025-10-10,2025-10-13,SoHo Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.7 miles from downtown,N/A,$257
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Hilton Toronto,"Financial District, Toronto (Financial District)",King Room,0.2 miles from downtown,N/A,$196
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Crowne Plaza Toronto Airport by IHG,"Etobicoke, Toronto",King Suite - Non-Smoking,10.5 miles from downtown,N/A,$117
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Express Toronto Downtown by IHG,"Old Town Toronto, Toronto (Old Town Toronto)",Standard King Room,0.5 miles from downtown,N/A,$220
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Novotel Toronto North York,"North York, Toronto",Superior King Room,8.2 miles from downtown,N/A,$198
2025-09-28,booking.com,2,2025-10-10,2025-10-13,B Hotel,Toronto,Deluxe Suite,2.7 miles from downtown,N/A,$154
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Canopy By Hilton Toronto Yorkville,"Downtown Toronto, Toronto",King Room,1.4 miles from downtown,N/A,$220
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Toronto Midtown Home Suites,Toronto,Double Room,3.6 miles from downtown,N/A,$89
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Doubletree by Hilton Toronto Airport, ON","Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,11 miles from downtown,N/A,$123
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Toronto Airport East by IHG,"Etobicoke, Toronto",Standard King Room,9.9 miles from downtown,N/A,$126
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Margie Townhome Suites,"The Village, Toronto (The Village)",Superior Loft Suite,0.6 miles from downtown,N/A,$190
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Delta Hotels by Marriott Toronto Airport & Conference Centre,"Etobicoke, Toronto",Double Queen Room,10.2 miles from downtown,N/A,$131
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Woodbine Hotel & Suites,"Etobicoke, Toronto",Queen Room,11.3 miles from downtown,N/A,$132
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Express & Suites Toronto Airport South by IHG,"Etobicoke, Toronto (Northeast Mississauga)",Standard King Room with Mobility Accessible Tub,10.5 miles from downtown,N/A,$132
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Ace Hotel Toronto,"Fashion District, Toronto (Fashion District)",Small Room,0.9 miles from downtown,N/A,$261
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Breezy Lake And City Views - One Free Underground Parking,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$298
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Hampton Inn & Suites by Hilton Toronto Downtown,"The Village, Toronto (The Village)",King Room with Bath Tub - Mobility Access,0.7 miles from downtown,N/A,$181
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Courtyard by Marriott Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)",Queen Room with Two Queen Beds,10.9 miles from downtown,N/A,$121
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Deluxe Suites at York,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment with City View,0.7 miles from downtown,Late Escape Deal,$213
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Union Hotel,"Financial District, Toronto (Financial District)",Queen Room,0.4 miles from downtown,N/A,$230
2025-09-28,booking.com,2,2025-10-10,2025-10-13,W Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Deluxe King Room,1.3 miles from downtown,N/A,$245
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Toronto Marriott City Centre Hotel,"Entertainment District, Toronto (Entertainment District)","Guest room, 1 Queen",0.8 miles from downtown,N/A,$430
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Hyatt Regency Toronto,"Entertainment District, Toronto (Entertainment District)",Double Room with Two Double Beds,0.6 miles from downtown,N/A,$206
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Queen Nest Hotel,"Downtown Toronto, Toronto",Standard Queen Room,1.3 miles from downtown,N/A,$130
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Chic Toronto Suite,"Downtown Toronto, Toronto",Two-Bedroom Apartment,1.1 miles from downtown,N/A,$190
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Canadas Best Value Inn Toronto,"Etobicoke, Toronto",Queen Room with Two Queen Beds - Non-Smoking,9 miles from downtown,N/A,$110
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Toronto Don Valley Hotel and Suites,"North York, Toronto",Double Room with Two Double Beds,5.7 miles from downtown,N/A,$131
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Core Downtown Toronto-3 Bedrooms-2 Bathrooms-Washrooms-Free Parking-CN Tower-Ripleys Museum-Blue Jays Stadium In front-Indoor Gym-Swimming Pool-Jacuzzi Sauna-Filter Drinking Water-WiFi,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$365
2025-09-28,booking.com,2,2025-10-10,2025-10-13,EST Hotel,"Etobicoke, Toronto",Standard one Queen bed,13 miles from downtown,N/A,$129
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Warm Downtown Home,"Old Town Toronto, Toronto (Old Town Toronto)",Standard Double Room,0.5 miles from downtown,Late Escape Deal,$115
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"The Westin Harbour Castle, Toronto","The Harbourfront, Toronto (The Harbourfront)","Guest room, 1 King, Lake view",0.8 miles from downtown,N/A,$238
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Kimpton Saint George Hotel by IHG,"The Annex, Toronto (The Annex)",Premium King Room - High Floor,1.4 miles from downtown,N/A,$266
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Modern Private Room Private Bathroom with King Bed with TV and Optional Balcony 10 minutes to Rogers Stadium Midtown Downtown Toronto,"North York, Toronto",Triple Room with Private Bathroom,7.5 miles from downtown,N/A,$129
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"The Anndore House, part of JDV by Hyatt","The Village, Toronto (The Village)",King Loft,1.2 miles from downtown,N/A,$353
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Le Germain Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,N/A,$251
2025-09-28,booking.com,2,2025-10-10,2025-10-13,586 Hotel,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$134
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Stay Inn Hotel Toronto,"Etobicoke, Toronto",Business King Room - Fully Renovated 2021,8.6 miles from downtown,N/A,$161
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Comfort Inn & Conference Centre Toronto Airport,"Etobicoke, Toronto",Standard King Room,10.7 miles from downtown,N/A,$116
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Toronto Travellers Home,"Kensington Market, Toronto (Kensington Market)",Double Room,0.9 miles from downtown,N/A,$113
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Falstaff Home,Toronto,Double Room,7.3 miles from downtown,Late Escape Deal,$70
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Super 8 by Wyndham Toronto East ON,"Scarborough, Toronto",Queen Room - Smoking,9.7 miles from downtown,N/A,$112
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Four Seasons Hotel Toronto,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Superior King Room,1.4 miles from downtown,N/A,$412
2025-09-28,booking.com,2,2025-10-10,2025-10-13,1 Hotel Toronto,"Fashion District, Toronto (Fashion District)",Studio King,1.2 miles from downtown,N/A,$365
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Dragon Gate Inn,"Downtown Toronto, Toronto",Superior Studio (2 Adults),1.3 miles from downtown,N/A,$123
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Courtyard by Marriott Toronto Downtown,"The Village, Toronto (The Village)",King Room with City View,0.8 miles from downtown,N/A,$214
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Designer One Bedroom Suite - Entertainment District Toronto,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.4 miles from downtown,N/A,$286
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Nox Hostel,"Downtown Toronto, Toronto",Double Room with Shared Bathroom,1.3 miles from downtown,Late Escape Deal,$83
2025-09-28,booking.com,2,2025-10-10,2025-10-13,freed Suites - Downtown Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.4 miles from downtown,N/A,$322
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Royal Oak Inn,"Cabbagetown, Toronto (Cabbagetown)",Twin Room,0.8 miles from downtown,N/A,$143
2025-09-28,booking.com,2,2025-10-10,2025-10-13,The Westin Toronto Airport,"Etobicoke, Toronto (Northeast Mississauga)","Traditional, Guest room, 1 King",11.1 miles from downtown,N/A,$133
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Hotel Victoria,"Financial District, Toronto (Financial District)",Room Queen Size Bed,0.3 miles from downtown,N/A,$225
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"The Slate Hotel Downtown, Sonder by Marriott Bonvoy","Entertainment District, Toronto (Entertainment District)",Queen Room,0.7 miles from downtown,N/A,$205
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Pantages Hotel Toronto Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)",Queen Suite,0.2 miles from downtown,N/A,$203
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$250
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Designer 1BR Suite with CN Tower, Skyline view","Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.1 miles from downtown,N/A,$229
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,Late Escape Deal,$304
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Two BD CN Tower and Lake Ontario View,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$347
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7 miles from downtown,Late Escape Deal,$415
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,N/A,$89
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",King or Queen Room,1.5 miles from downtown,N/A,$207
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,N/A,$716
2025-09-28,booking.com,2,2025-10-10,2025-10-13,The Westlake,"Etobicoke, Toronto",Queen Suite,7 miles from downtown,N/A,$234
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",King Room,1.4 miles from downtown,N/A,$463
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Spa Oasis in Toronto's Heart-Free Parking! and Pet Friendly,Toronto,One-Bedroom Apartment,3 miles from downtown,N/A,$214
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Hotel X Toronto, a Destination by Hyatt Hotel",Toronto,King Room with Lake View,2 miles from downtown,N/A,$275
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Gorgeous Condo in Downtown Near CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,N/A,$177
2025-09-28,booking.com,2,2025-10-10,2025-10-13,9mins airport 1 min to shopping mall,"Etobicoke, Toronto",Small Double Room,9.6 miles from downtown,N/A,$45
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",King Room,0.7 miles from downtown,N/A,$272
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Hotel Ocho,"Downtown Toronto, Toronto",Standard Queen Room,0.7 miles from downtown,N/A,$205
2025-09-28,booking.com,2,2025-10-10,2025-10-13,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Deluxe Room - 1 Queen Bed,0.3 miles from downtown,N/A,$243
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6 miles from downtown,N/A,$253
2025-09-28,booking.com,2,2025-10-10,2025-10-13,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Queen Studio,0.5 miles from downtown,N/A,$178
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,N/A,$303
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,N/A,$138
2025-09-28,booking.com,2,2025-10-10,2025-10-13,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed",1.4 miles from downtown,N/A,$762
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Cozy Unit Near Scotiabank Arena, MTCC & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom House,0.7 miles from downtown,N/A,$204
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.2 miles from downtown,N/A,$194
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Lovely 1-Bedroom New Apartment Downtown,Toronto,One-Bedroom Apartment,2.2 miles from downtown,Late Escape Deal,$154
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,N/A,$214
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,N/A,$430
2025-09-28,booking.com,2,2025-10-10,2025-10-13,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1 miles from downtown,N/A,$138
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Sutton Place Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Accessible Room - 1 King Bed,0.7 miles from downtown,N/A,$219
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Delta Suites - In Downtown Toronto, Opposite Scotiabank Arena, CN Tower, Rogers Centre & MTCC","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,N/A,$250
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,10.7 miles from downtown,N/A,$114
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Chic 1-BR Condo; Parking included; Downtown Core,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,N/A,$366
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,N/A,$241
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Spacious Room with Ensuite Bathroom near Subway, Koreatown & UofT","Downtown Toronto, Toronto",Superior Queen Room,1.8 miles from downtown,N/A,$139
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Elegant 2BR & 2BA Retreat in Prime Yorkville, Downtown","Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment with City View,1.4 miles from downtown,N/A,$286
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,N/A,$137
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,N/A,$669
2025-09-28,booking.com,2,2025-10-10,2025-10-13,La TUMU,"The Village, Toronto (The Village)",Deluxe Double or Twin Room,0.9 miles from downtown,N/A,$237
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Luxury Properties close to Rogers Center in Toronto Downtown Core,"Kensington Market, Toronto (Kensington Market)",Villa,1 miles from downtown,N/A,$717
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,N/A,$154
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Modern Downtown Condo Free Parking Pool Balcony Walk to Lake,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.6 miles from downtown,N/A,$243
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",King Room,10.8 miles from downtown,N/A,$136
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Deluxe Queen Room with Garden View,0.8 miles from downtown,N/A,$304
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Spacious 2 Bedroom plus Den, 2 Bath, Sleeps 5 with Balcony and Lakeview Downtown Toronto Condo","Downtown Toronto, Toronto",Three-Bedroom Apartment,1.6 miles from downtown,N/A,$495
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",Studio,0.8 miles from downtown,N/A,$250
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Downtown Toronto Condo CN Tower,"The Harbourfront, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$322
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Xiao Wang,"The Annex, Toronto (The Annex)",Queen Room with Garden View,1.6 miles from downtown,N/A,$250
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Le Germain Hotel Maple Leaf Square,"Entertainment District, Toronto (Entertainment District)",Classic King Room,0.6 miles from downtown,N/A,$249
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Downtown / Entertainment District,"Entertainment District, Toronto (Entertainment District)",King Studio with Sofa Bed,0.7 miles from downtown,N/A,$210
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Late Escape Deal,$265
2025-09-28,booking.com,2,2025-10-10,2025-10-13,New Panoramic view 2BD & Den in Downtown Toronto,"The Village, Toronto (Yonge Street)",Two-Bedroom Apartment with Balcony,0.8 miles from downtown,Late Escape Deal,$255
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Central Downtown Toronto - Trinity Bellwood Park,"Downtown Toronto, Toronto",Classic Apartment,1.4 miles from downtown,N/A,$137
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Lovely 2 Bed Condo in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,N/A,$204
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Executive Corner Suite with Panoramic View,"Entertainment District, Toronto (Entertainment District)",Apartment,0.7 miles from downtown,N/A,$469
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,N/A,$153
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6 miles from downtown,N/A,$503
2025-09-28,booking.com,2,2025-10-10,2025-10-13,3 BR House in Toronto Downtown,Toronto,Apartment,3 miles from downtown,N/A,$276
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Central Downtown 1 and Den w 3 beds Sleeps 4 by UofT,"Downtown Toronto, Toronto",Two-Bedroom Deluxe Apartment,0.9 miles from downtown,N/A,$223
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Modern 1BD Apartment with Balcony DT Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment with Balcony,0.9 miles from downtown,Late Escape Deal,$198
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Classy and Luxury 2 bedroom apartment 5 mins to Dundas Square,"The Village, Toronto (The Village)",Two-Bedroom Apartment,0.5 miles from downtown,Late Escape Deal,$300
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"BISHA, a Luxury Collection Hotel, Toronto","Entertainment District, Toronto (Entertainment District)",The Nina King Room with City View,0.7 miles from downtown,N/A,$328
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Modern Suite in Etobicoke - Near Airport & Downtown!,"Etobicoke, Toronto",One-Bedroom Apartment,7.2 miles from downtown,N/A,$116
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Unbeatable Lake View 1bd & den in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,Late Escape Deal,$190
2025-09-28,booking.com,2,2025-10-10,2025-10-13,New custom-built house in Toronto,"North York, Toronto",Three-Bedroom House,6.3 miles from downtown,N/A,$309
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Tom home,Toronto,Double Room with Shared Toilet,5 miles from downtown,N/A,$59
2025-09-28,booking.com,2,2025-10-10,2025-10-13,The Charming Downtown Stop,"The Village, Toronto (The Village)",One-Bedroom Apartment,0.9 miles from downtown,N/A,$194
2025-09-28,booking.com,2,2025-10-10,2025-10-13,The Broadview Hotel,Toronto,King Room,1.7 miles from downtown,N/A,$372
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Metropolis Loft - CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Suite,0.6 miles from downtown,N/A,$174
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,N/A,$579
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Relax in East York Space Share,Toronto,Bungalow,3.5 miles from downtown,N/A,$52
2025-09-28,booking.com,2,2025-10-10,2025-10-13,"Toronto Downtown Core Two Bedroom Condo with CN Tower View, Free Parking","Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with City View,0.6 miles from downtown,N/A,$255
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Carlton House,"Cabbagetown, Toronto (Cabbagetown)",King Room,1.3 miles from downtown,N/A,$123
2025-09-28,booking.com,2,2025-10-10,2025-10-13,Lum The Queen,Toronto,Suite,1.7 miles from downtown,N/A,$242
