Date,Source,Number of People,Check-in Date,Check-out Date,Hotel name,Address,Room Type,Distance from attraction,Deal Info,price,Review,name,score,Review Score,Number of Reviews,Rating,Star Rating,Distance from Attraction,Location Score,MEAN_TEMPERATURE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW,SNOW_ON_GROUND,SPEED_MAX_GUST,MAX_REL_HUMIDITY,hotel_index,events_total_score,events_max_score,events_avg_score,events_count,events_earliest_day,events_latest_day,events_avg_day,events_primary_segment,events_span_days,events_density,has_major_event,has_multiple_events
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"The Ellios Suites - In Downtown Toronto, Opposite CN Tower & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,,$250,,,,,,,,,,,,,,,,,,596,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Designer 1BR Suite with CN Tower, Skyline view","Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.1 miles from downtown,,$229,,,,,,,,,,,,,,,,,,597,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Modern Toronto Lake View & CN Tower View - One Free Parking,"The Harbourfront, Toronto (Entertainment District)",Two-Bedroom Apartment,0.6 miles from downtown,Late Escape Deal,$304,,,,,,,,,,,,,,,,,,598,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Two BD CN Tower and Lake Ontario View,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,,$347,,,,,,,,,,,,,,,,,,599,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Luxury Home - Upper Toronto Beaches,Toronto,Vacation Home,3.7 miles from downtown,Late Escape Deal,$415,,,,,,,,,,,,,,,,,,600,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Deluxe Inn,"Etobicoke, Toronto",Queen Room - Non-Smoking,8.2 miles from downtown,,$89,,,,,,,,,,,,,,,,,,601,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Madison Manor Boutique Hotel,"The Annex, Toronto (The Annex)",King or Queen Room,1.5 miles from downtown,,$207,,,,,,,,,,,,,,,,,,602,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Belarte Suites - Downtown Toronto - CN Tower & Rogers Centre,"Entertainment District, Toronto (Entertainment District)",Three-Bedroom Apartment,0.7 miles from downtown,,$716,,,,,,,,,,,,,,,,,,603,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,The Westlake,"Etobicoke, Toronto",Queen Suite,7 miles from downtown,,$234,,,,,,,,,,,,,,,,,,604,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Park Hyatt Toronto,"The Annex, Toronto (The Annex)",King Room,1.4 miles from downtown,,$463,,,,,,,,,,,,,,,,,,605,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Spa Oasis in Toronto's Heart-Free Parking! and Pet Friendly,Toronto,One-Bedroom Apartment,3 miles from downtown,,$214,,,,,,,,,,,,,,,,,,606,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Hotel X Toronto, a Destination by Hyatt Hotel",Toronto,King Room with Lake View,2 miles from downtown,,$275,,,,,,,,,,,,,,,,,,607,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Gorgeous Condo in Downtown Near CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,,$177,,,,,,,,,,,,,,,,,,608,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,9mins airport 1 min to shopping mall,"Etobicoke, Toronto",Small Double Room,9.6 miles from downtown,,$45,,,,,,,,,,,,,,,,,,609,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Delta Hotels by Marriott Toronto,"Entertainment District, Toronto (Entertainment District)",King Room,0.7 miles from downtown,,$272,,,,,,,,,,,,,,,,,,610,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Hotel Ocho,"Downtown Toronto, Toronto",Standard Queen Room,0.7 miles from downtown,,$205,,,,,,,,,,,,,,,,,,611,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,The Omni King Edward Hotel,"Old Town Toronto, Toronto (Old Town Toronto)",Deluxe Room - 1 Queen Bed,0.3 miles from downtown,,$243,,,,,,,,,,,,,,,,,,612,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Large Downtown 2Br condo with Parking steps to Eaton Centre, UofT and SickKids","Downtown Toronto, Toronto",Two-Bedroom Apartment,0.6 miles from downtown,,$253,,,,,,,,,,,,,,,,,,613,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,RivetStays - The Jarvis,"Downtown Toronto, Toronto",Queen Studio,0.5 miles from downtown,,$178,,,,,,,,,,,,,,,,,,614,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Stylish Condos Toronto,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.7 miles from downtown,,$303,,,,,,,,,,,,,,,,,,615,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Best Western Plus Toronto North York Hotel & Suites,"North York, Toronto",Queen Room,10.3 miles from downtown,,$138,,,,,,,,,,,,,,,,,,616,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,The Hazelton Hotel,"Bloor-Yorkville, Toronto (Bloor-Yorkville)","Deluxe Room, 1 King Bed",1.4 miles from downtown,,$762,,,,,,,,,,,,,,,,,,617,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Cozy Unit Near Scotiabank Arena, MTCC & Rogers Centre","Entertainment District, Toronto (Entertainment District)",One-Bedroom House,0.7 miles from downtown,,$204,,,,,,,,,,,,,,,,,,618,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Yonge Suites Apart Hotel,"Yonge - Dundas, Toronto (Yonge Street)",One-Bedroom Apartment,0.2 miles from downtown,,$194,,,,,,,,,,,,,,,,,,619,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Lovely 1-Bedroom New Apartment Downtown,Toronto,One-Bedroom Apartment,2.2 miles from downtown,Late Escape Deal,$154,,,,,,,,,,,,,,,,,,620,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Toor Hotel Toronto, Part Of Jdv By Hyatt","Downtown Toronto, Toronto",King Room,0.5 miles from downtown,,$214,,,,,,,,,,,,,,,,,,621,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Nobu Suites - Toronto's Entertainment District,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment,0.4 miles from downtown,,$430,,,,,,,,,,,,,,,,,,622,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,The Alexandra Hotel,"Downtown Toronto, Toronto",Double and Single Bed Room,1 miles from downtown,,$138,,,,,,,,,,,,,,,,,,623,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Sutton Place Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Accessible Room - 1 King Bed,0.7 miles from downtown,,$219,,,,,,,,,,,,,,,,,,624,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Delta Suites - In Downtown Toronto, Opposite Scotiabank Arena, CN Tower, Rogers Centre & MTCC","Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.6 miles from downtown,,$250,,,,,,,,,,,,,,,,,,625,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Best Western Premier Toronto Airport Carlingview Hotel,"Etobicoke, Toronto (Northeast Mississauga)",King Room - Non-Smoking/Shower Only,10.7 miles from downtown,,$114,,,,,,,,,,,,,,,,,,626,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Chic 1-BR Condo; Parking included; Downtown Core,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,,$366,,,,,,,,,,,,,,,,,,627,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Marriott Downtown at CF Toronto Eaton Centre,"Yonge - Dundas, Toronto (Yonge - Dundas)","Guest room, 2 Double",0.2 miles from downtown,,$241,,,,,,,,,,,,,,,,,,628,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Spacious Room with Ensuite Bathroom near Subway, Koreatown & UofT","Downtown Toronto, Toronto",Superior Queen Room,1.8 miles from downtown,,$139,,,,,,,,,,,,,,,,,,629,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Elegant 2BR & 2BA Retreat in Prime Yorkville, Downtown","Bloor-Yorkville, Toronto (Bloor-Yorkville)",Two-Bedroom Apartment with City View,1.4 miles from downtown,,$286,,,,,,,,,,,,,,,,,,630,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Holiday Inn Express Toronto-North York by IHG,"North York, Toronto",Standard King Room,10.2 miles from downtown,,$137,,,,,,,,,,,,,,,,,,631,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Hazelton Suites - Yorkville - Indoor Pool & Hot Tub,"Bloor-Yorkville, Toronto (Bloor-Yorkville)",Apartment with View and Balcony,1.4 miles from downtown,,$669,,,,,,,,,,,,,,,,,,632,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,La TUMU,"The Village, Toronto (The Village)",Deluxe Double or Twin Room,0.9 miles from downtown,,$237,,,,,,,,,,,,,,,,,,633,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Luxury Properties close to Rogers Center in Toronto Downtown Core,"Kensington Market, Toronto (Kensington Market)",Villa,1 miles from downtown,,$717,,,,,,,,,,,,,,,,,,634,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Montecassino Hotel & Event Centre,"North York, Toronto",Run Of The House,8.6 miles from downtown,,$154,,,,,,,,,,,,,,,,,,635,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Modern Downtown Condo Free Parking Pool Balcony Walk to Lake,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.6 miles from downtown,,$243,,,,,,,,,,,,,,,,,,636,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Toronto Airport Marriott Hotel,"Etobicoke, Toronto",King Room,10.8 miles from downtown,,$136,,,,,,,,,,,,,,,,,,637,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Downtown Luxury Victorian Retreat,"Cabbagetown, Toronto (Cabbagetown)",Deluxe Queen Room with Garden View,0.8 miles from downtown,,$304,,,,,,,,,,,,,,,,,,638,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Spacious 2 Bedroom plus Den, 2 Bath, Sleeps 5 with Balcony and Lakeview Downtown Toronto Condo","Downtown Toronto, Toronto",Three-Bedroom Apartment,1.6 miles from downtown,,$495,,,,,,,,,,,,,,,,,,639,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Gabby's Place Downtown Core,"Cabbagetown, Toronto (Cabbagetown)",Studio,0.8 miles from downtown,,$250,,,,,,,,,,,,,,,,,,640,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Downtown Toronto Condo CN Tower,"The Harbourfront, Toronto (Entertainment District)",One-Bedroom Apartment,0.7 miles from downtown,Late Escape Deal,$322,,,,,,,,,,,,,,,,,,641,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Xiao Wang,"The Annex, Toronto (The Annex)",Queen Room with Garden View,1.6 miles from downtown,,$250,,,,,,,,,,,,,,,,,,642,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Le Germain Hotel Maple Leaf Square,"Entertainment District, Toronto (Entertainment District)",Classic King Room,0.6 miles from downtown,,$249,,,,,,,,,,,,,,,,,,643,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Residence Inn by Marriott Toronto Downtown / Entertainment District,"Entertainment District, Toronto (Entertainment District)",King Studio with Sofa Bed,0.7 miles from downtown,,$210,,,,,,,,,,,,,,,,,,644,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Downtown Toronto 2 bedrooms with parking,"Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with Balcony,0.7 miles from downtown,Late Escape Deal,$265,,,,,,,,,,,,,,,,,,645,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,New Panoramic view 2BD & Den in Downtown Toronto,"The Village, Toronto (Yonge Street)",Two-Bedroom Apartment with Balcony,0.8 miles from downtown,Late Escape Deal,$255,,,,,,,,,,,,,,,,,,646,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Central Downtown Toronto - Trinity Bellwood Park,"Downtown Toronto, Toronto",Classic Apartment,1.4 miles from downtown,,$137,,,,,,,,,,,,,,,,,,647,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Lovely 2 Bed Condo in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,,$204,,,,,,,,,,,,,,,,,,648,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Executive Corner Suite with Panoramic View,"Entertainment District, Toronto (Entertainment District)",Apartment,0.7 miles from downtown,,$469,,,,,,,,,,,,,,,,,,649,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Filmores Hotel,"Downtown Toronto, Toronto",Queen Room,0.6 miles from downtown,,$153,,,,,,,,,,,,,,,,,,650,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Beautiful Modern Toronto Luxurious Scotiabank Arena,"Entertainment District, Toronto (Entertainment District)",Apartment with Lake View,0.6 miles from downtown,,$503,,,,,,,,,,,,,,,,,,651,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,3 BR House in Toronto Downtown,Toronto,Apartment,3 miles from downtown,,$276,,,,,,,,,,,,,,,,,,652,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Central Downtown 1 and Den w 3 beds Sleeps 4 by UofT,"Downtown Toronto, Toronto",Two-Bedroom Deluxe Apartment,0.9 miles from downtown,,$223,,,,,,,,,,,,,,,,,,653,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Modern 1BD Apartment with Balcony DT Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment with Balcony,0.9 miles from downtown,Late Escape Deal,$198,,,,,,,,,,,,,,,,,,654,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Classy and Luxury 2 bedroom apartment 5 mins to Dundas Square,"The Village, Toronto (The Village)",Two-Bedroom Apartment,0.5 miles from downtown,Late Escape Deal,$300,,,,,,,,,,,,,,,,,,655,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"BISHA, a Luxury Collection Hotel, Toronto","Entertainment District, Toronto (Entertainment District)",The Nina King Room with City View,0.7 miles from downtown,,$328,,,,,,,,,,,,,,,,,,656,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Modern Suite in Etobicoke - Near Airport & Downtown!,"Etobicoke, Toronto",One-Bedroom Apartment,7.2 miles from downtown,,$116,,,,,,,,,,,,,,,,,,657,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Unbeatable Lake View 1bd & den in Downtown Toronto,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.1 miles from downtown,Late Escape Deal,$190,,,,,,,,,,,,,,,,,,658,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,New custom-built house in Toronto,"North York, Toronto",Three-Bedroom House,6.3 miles from downtown,,$309,,,,,,,,,,,,,,,,,,659,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Tom home,Toronto,Double Room with Shared Toilet,5 miles from downtown,,$59,,,,,,,,,,,,,,,,,,660,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,The Charming Downtown Stop,"The Village, Toronto (The Village)",One-Bedroom Apartment,0.9 miles from downtown,,$194,,,,,,,,,,,,,,,,,,661,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,The Broadview Hotel,Toronto,King Room,1.7 miles from downtown,,$372,,,,,,,,,,,,,,,,,,662,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Metropolis Loft - CN Tower,"Entertainment District, Toronto (Entertainment District)",One-Bedroom Suite,0.6 miles from downtown,,$174,,,,,,,,,,,,,,,,,,663,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Nobu Hotel Toronto,"Entertainment District, Toronto (Entertainment District)",Deluxe King Room,0.6 miles from downtown,,$579,,,,,,,,,,,,,,,,,,664,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Relax in East York Space Share,Toronto,Bungalow,3.5 miles from downtown,,$52,,,,,,,,,,,,,,,,,,665,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Toronto Downtown Core Two Bedroom Condo with CN Tower View, Free Parking","Entertainment District, Toronto (Entertainment District)",Two-Bedroom Apartment with City View,0.6 miles from downtown,,$255,,,,,,,,,,,,,,,,,,666,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Carlton House,"Cabbagetown, Toronto (Cabbagetown)",King Room,1.3 miles from downtown,,$123,,,,,,,,,,,,,,,,,,667,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Lum The Queen,Toronto,Suite,1.7 miles from downtown,,$242,,,,,,,,,,,,,,,,,,668,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"CN Tower View with Free Parking, Pool, Gym, Free Skating, and More","Downtown Toronto, Toronto",One-Bedroom Apartment,1.5 miles from downtown,,$265,,,,,,,,,,,,,,,,,,669,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Mins from Toronto Downtown UFT Exhibition Place,Toronto,Two-Bedroom Apartment,2.9 miles from downtown,,$257,,,,,,,,,,,,,,,,,,670,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Toronto Bloor & Yonge Luxury Condo,"The Village, Toronto (The Village)",One-Bedroom Apartment,1 miles from downtown,,$161,,,,,,,,,,,,,,,,,,671,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Two Story Loft w 2 beds close to Lakeshore,"Downtown Toronto, Toronto",Apartment,1.7 miles from downtown,,$190,,,,,,,,,,,,,,,,,,672,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Private Rooms in House in North York Shared Kitchen,"North York, Toronto",Double Room with Shared Bathroom,10.4 miles from downtown,,$60,,,,,,,,,,,,,,,,,,673,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Urban 2BDRM Steps to College and Bathurst!,"Downtown Toronto, Toronto",Two-Bedroom Apartment with Balcony,1.4 miles from downtown,,$319,,,,,,,,,,,,,,,,,,674,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Idlewood Inn,"Scarborough, Toronto",Suite,11.9 miles from downtown,,$90,,,,,,,,,,,,,,,,,,675,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Village at York U,"North York, Toronto",Deluxe Room,9.8 miles from downtown,,$91,,,,,,,,,,,,,,,,,,676,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,SkySide Downtown Condo - Free Parking,"Downtown Toronto, Toronto",One-Bedroom Apartment,1.5 miles from downtown,,$226,,,,,,,,,,,,,,,,,,677,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,Bright Queen Room with Shared Bathroom near Downsview Park Subway York University and Yorkdale Mall,"North York, Toronto",Double Room with Shared Bathroom,7.4 miles from downtown,,$64,,,,,,,,,,,,,,,,,,678,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
2025-09-28,booking.com,2.0,2025-10-10,2025-10-13,"Stylish Stay Toronto Oasis - Reg # STR-2309-HMVRVX exp Feb 21, 2026","The Village, Toronto (The Village)",One-Bedroom Apartment,0.5 miles from downtown,,$210,,,,,,,,,,,,,,,,,,679,334.98,12.0,4.09,82,0,2,0.9,Music,2,27.333333333333332,1,1
